"type","value","source"
"ip","192.3.27.151","Mandiant"
"ip","192.99.250.225","Mandiant"
"ip","193.188.22.86","Mandiant"
"ip","193.188.22.87","Mandiant"
"ip","193.200.16.122","Mandiant"
"ip","193.33.153.149","Mandiant"
"ip","194.213.18.105","Mandiant"
"ip","194.213.18.115","Mandiant"
"ip","194.213.18.204","Mandiant"
"ip","194.213.18.4","Mandiant"
"ip","194.213.18.52","Mandiant"
"ip","194.61.121.51","Mandiant"
"ip","194.87.189.187","Mandiant"
"ip","195.201.229.162","Mandiant"
"ip","195.201.239.247","Mandiant"
"ip","195.66.87.133","Mandiant"
"ip","195.66.87.134","Mandiant"
"ip","198.12.123.20","Mandiant"
"ip","198.12.91.137","Mandiant"
"ip","198.12.91.141","Mandiant"
"ip","198.23.156.254","Mandiant"
"ip","198.23.187.180","Mandiant"
"ip","198.244.224.120","Mandiant"
"ip","198.244.224.99","Mandiant"
"ip","198.46.132.216","Mandiant"
"ip","198.46.174.156","Mandiant"
"ip","198.46.176.159","Mandiant"
"ip","198.46.177.138","Mandiant"
"ip","198.46.235.197","Mandiant"
"ip","198.50.138.22","Mandiant"
"ip","198.50.138.23","Mandiant"
"ip","198.50.183.70","Mandiant"
"ip","212.113.119.34","Mandiant"
"ip","217.196.98.126","Mandiant"
"ip","217.196.98.129","Mandiant"
"ip","23.254.201.243","Mandiant"
"ip","23.88.112.214","Mandiant"
"ip","23.94.152.50","Mandiant"
"ip","23.94.231.189","Mandiant"
"ip","23.94.236.80","Mandiant"
"ip","23.94.96.12","Mandiant"
"ip","23.94.99.114","Mandiant"
"ip","23.94.99.19","Mandiant"
"ip","23.94.99.21","Mandiant"
"ip","23.94.99.22","Mandiant"
"ip","23.95.122.103","Mandiant"
"ip","37.139.52.28","Mandiant"
"ip","37.139.52.31","Mandiant"
"ip","37.139.52.49","Mandiant"
"ip","37.139.52.56","Mandiant"
"ip","45.143.166.208","Mandiant"
"ip","45.143.167.124","Mandiant"
"ip","45.150.109.65","Mandiant"
"ip","45.153.229.79","Mandiant"
"ip","45.66.248.107","Mandiant"
"ip","45.66.248.108","Mandiant"
"ip","45.66.248.115","Mandiant"
"ip","45.66.248.116","Mandiant"
"ip","45.66.248.199","Mandiant"
"ip","45.66.248.230","Mandiant"
"ip","45.66.248.234","Mandiant"
"ip","45.66.248.238","Mandiant"
"ip","45.66.248.47","Mandiant"
"ip","45.66.248.89","Mandiant"
"ip","45.66.248.9","Mandiant"
"ip","45.66.248.94","Mandiant"
"ip","45.66.249.20","Mandiant"
"ip","45.66.249.217","Mandiant"
"ip","45.66.249.245","Mandiant"
"ip","45.66.249.39","Mandiant"
"ip","45.86.229.14","Mandiant"
"ip","45.86.230.100","Mandiant"
"ip","45.86.230.104","Mandiant"
"ip","45.86.230.149","Mandiant"
"ip","45.86.230.171","Mandiant"
"ip","45.86.230.176","Mandiant"
"ip","45.86.230.198","Mandiant"
"ip","45.86.230.205","Mandiant"
"ip","45.86.230.211","Mandiant"
"ip","45.86.230.228","Mandiant"
"ip","45.86.230.248","Mandiant"
"ip","45.86.230.52","Mandiant"
"ip","45.86.230.61","Mandiant"
"ip","45.86.230.85","Mandiant"
"ip","45.9.74.45","Mandiant"
"ip","46.249.38.149","Mandiant"
"ip","46.30.45.235","Mandiant"
"ip","49.12.234.132","Mandiant"
"ip","49.13.10.213","Mandiant"
"ip","49.13.59.145","Mandiant"
"ip","5.135.198.131","Mandiant"
"ip","5.154.181.101","Mandiant"
"ip","5.196.36.200","Mandiant"
"ip","5.42.102.95","Mandiant"
"ip","51.210.90.122","Mandiant"
"ip","51.81.73.112","Mandiant"
"ip","51.81.75.68","Mandiant"
"ip","62.106.66.115","Mandiant"
"ip","62.106.66.143","Mandiant"
"ip","62.106.66.27","Mandiant"
"ip","62.106.66.34","Mandiant"
"ip","77.91.126.35","Mandiant"
"ip","78.47.152.48","Mandiant"
"ip","78.47.41.3","Mandiant"
"ip","81.19.137.163","Mandiant"
"ip","85.239.52.144","Mandiant"
"ip","85.239.52.158","Mandiant"
"ip","85.239.52.44","Mandiant"
"ip","85.239.52.67","Mandiant"
"ip","85.239.52.91","Mandiant"
"ip","85.239.52.94","Mandiant"
"ip","85.239.53.143","Mandiant"
"ip","85.239.53.191","Mandiant"
"ip","85.239.53.222","Mandiant"
"ip","85.239.53.73","Mandiant"
"ip","85.239.53.95","Mandiant"
"ip","85.239.54.118","Mandiant"
"ip","85.239.54.155","Mandiant"
"ip","85.239.54.200","Mandiant"
"ip","85.239.54.210","Mandiant"
"ip","85.239.54.216","Mandiant"
"ip","85.239.54.242","Mandiant"
"ip","85.239.54.248","Mandiant"
"ip","85.239.54.44","Mandiant"
"ip","85.239.54.54","Mandiant"
"ip","85.239.54.71","Mandiant"
"ip","85.239.54.95","Mandiant"
"ip","85.239.60.197","Mandiant"
"ip","85.239.60.81","Mandiant"
"ip","85.239.61.17","Mandiant"
"ip","85.239.61.61","Mandiant"
"ip","85.239.62.217","Mandiant"
"ip","85.239.62.74","Mandiant"
"ip","85.239.63.10","Mandiant"
"ip","85.239.63.12","Mandiant"
"ip","85.239.63.217","Mandiant"
"ip","89.110.106.216","Mandiant"
"ip","89.110.73.188","Mandiant"
"ip","89.110.73.81","Mandiant"
"ip","89.110.82.216","Mandiant"
"ip","89.110.84.182","Mandiant"
"ip","89.110.84.187","Mandiant"
"ip","89.110.84.227","Mandiant"
"ip","89.110.87.128","Mandiant"
"ip","89.147.108.182","Mandiant"
"ip","89.208.97.76","Mandiant"
"ip","91.107.222.96","Mandiant"
"ip","91.108.241.78","Mandiant"
"ip","91.231.186.242","Mandiant"
"ip","91.231.186.82","Mandiant"
"ip","91.236.230.146","Mandiant"
"ip","91.236.230.156","Mandiant"
"ip","91.236.230.180","Mandiant"
"ip","91.236.230.204","Mandiant"
"ip","91.236.230.224","Mandiant"
"ip","91.236.230.5","Mandiant"
"ip","91.246.41.81","Mandiant"
"ip","92.246.138.8","Mandiant"
"ip","92.246.138.97","Mandiant"
"ip","93.95.231.58","Mandiant"
"ip","94.131.8.189","Mandiant"
"ip","94.228.162.4","Mandiant"
"ip","94.23.146.156","Mandiant"
"ip","94.23.146.244","Mandiant"
"ip","94.23.150.196","Mandiant"
"ip","95.216.197.2","Mandiant"
"hash_md5","0f6ad30f69addcb42aa5d45c6de4dcd1","Mandiant"
"hash_md5","0fb222c1cabb24f355d37083afccb613","Mandiant"
"hash_md5","108d43fa31679bd17d71afe1f261923e","Mandiant"
"hash_md5","10adcb4912e42444953e01aba3ecb118","Mandiant"
"hash_md5","11441ef576a972f8b8e5d54e6f53e103","Mandiant"
"hash_md5","1476c413a695e0f55fdf6fcf52004eb4","Mandiant"
"hash_md5","15398c5fa0f734e11c0f917df3d7af03","Mandiant"
"hash_md5","17d16dc37316cee56c59b8c0354d61b4","Mandiant"
"hash_md5","1809245d52aec03d16e88547dc39c08a","Mandiant"
"hash_md5","19ba1e8a6958287ed587d320b656e67a","Mandiant"
"hash_md5","1ab8df4a88446b0300fcc67d7b9f60c1","Mandiant"
"hash_md5","1d20030160a21a324b59dee4ee72cef5","Mandiant"
"hash_md5","1f0135708e6c7147719afb5b0e509954","Mandiant"
"hash_md5","1f0eb278eeb9360b5614cddeb94cf9b0","Mandiant"
"hash_md5","1fc7ec29a25d1648fb045c403ebffcb9","Mandiant"
"hash_md5","2452da38ff1c9164a131981d4111c518","Mandiant"
"hash_md5","25b157daeb87d424ee18321f1e50ad4e","Mandiant"
"hash_md5","26c739a02fc553ea9b4a8c49a7158852","Mandiant"
"hash_md5","27866fc251f4e13c336b702040434596","Mandiant"
"hash_md5","2a0b066931d920a0c0d14c5df6165b8d","Mandiant"
"hash_md5","2b9dfddfba769b7c1d0245da8fc6eae2","Mandiant"
"hash_md5","2c4de4a34f729c85dc55455c1aabe3f6","Mandiant"
"hash_md5","2dcf90e71a807a4844722e60d6d845fc","Mandiant"
"hash_md5","2df8cf6d0ec03be6ea966288aa3ab91c","Mandiant"
"hash_md5","2fa4d60dac0ec2ea4c23634b6135ccb0","Mandiant"
"hash_md5","318737b9d6c49a007f4df09fc88e3d9f","Mandiant"
"hash_md5","3383a99d7955061497b3ea23593ca999","Mandiant"
"hash_md5","352913b54a91102a0274e4067cc82e11","Mandiant"
"hash_md5","37124d498ede88bd5ba254ac9c9b33c4","Mandiant"
"hash_md5","43fae97a665ecca5af74f78350814eab","Mandiant"
"hash_md5","46638cd62da861bcce790972f54c9111","Mandiant"
"hash_md5","4accd8f1a8ec5e94aeed55de42e1647a","Mandiant"
"hash_md5","4b0b2893cca15868e5c2078017f5c4f9","Mandiant"
"hash_md5","4dd0f9862b40c8d897b813f1ab3f7765","Mandiant"
"hash_md5","507c970ebfb263e1a930ba85d00e6a86","Mandiant"
"hash_md5","51838734c4f1ab2c96956bbd7558398e","Mandiant"
"hash_md5","528da790dac1140a5c89b5bbe38083ff","Mandiant"
"hash_md5","55300e57df545719e8a682ef23ae7407","Mandiant"
"hash_md5","56bf46926d0222a0c6e1fda9d5ad1866","Mandiant"
"hash_md5","578b1e9bbaa10cb876809b2b82740d92","Mandiant"
"hash_md5","57d7a3ebcad47db2de393b3955e840f8","Mandiant"
"hash_md5","5990ef97a6edcb1e112bacc448179837","Mandiant"
"hash_md5","5b3ad482bd108def937af80a15f26905","Mandiant"
"hash_md5","5d536133bbd0935038f512ab32cfa0d2","Mandiant"
"hash_md5","5dbd86993eca4d0781ee9deae5cebe66","Mandiant"
"hash_md5","5de8004cc92ef04d27b123e70cc70c09","Mandiant"
"hash_md5","5ee82a36362f4688cd278adda17db7ac","Mandiant"
"hash_md5","60788f11f370df9a0a2eda3db3f1b0a8","Mandiant"
"hash_md5","61232a5273b1f1bef78dd83dd976f1e2","Mandiant"
"hash_md5","6219182f7d578170b2aa14633f071b60","Mandiant"
"hash_md5","62c53ec83aeb0dd6667c16bc91b086ac","Mandiant"
"hash_md5","6343f3085da36004b83ffbfe764e6704","Mandiant"
"hash_md5","6348f7ad00f0831aec260218918b347b","Mandiant"
"hash_md5","63f547bd7848cc2e611feb1b92ce5c06","Mandiant"
"hash_md5","641480b28ddafec6bba269e6511f71ab","Mandiant"
"hash_md5","645460fce49cb471a997accba9e42844","Mandiant"
"hash_md5","651631c35fce63cd91cb8ee49ff1292f","Mandiant"
"hash_md5","6dd202eb311fe32bb24e2a18bbcdaed2","Mandiant"
"hash_md5","6e094ef2610b9120223376338981730b","Mandiant"
"hash_md5","6f514b5baa9e1598828d34481b37609b","Mandiant"
"hash_md5","6f94180e57badbebd31b21d92161364a","Mandiant"
"hash_md5","70fd2ecfdca85acc403baeec84db3a49","Mandiant"
"hash_md5","7182ff22927ff2ee17d579da66c4d649","Mandiant"
"hash_md5","736d085c5a537495a706a253a094c30f","Mandiant"
"hash_md5","750e14e6fa1f1c68afaacd3005630e5d","Mandiant"
"hash_md5","765dfdf0d7235dd979ff3f01fcf83e0b","Mandiant"
"hash_md5","7802ec90be2e8fe4456528fe8469733c","Mandiant"
"hash_md5","79dfe6252b4eb8752d7b34bb4309b3bb","Mandiant"
"hash_md5","7ab4dea7ba23051b67a89fa8e400f943","Mandiant"
"hash_md5","7bd826eeca84edaf3bdadf81ef8d807e","Mandiant"
"hash_md5","7bfef53e417aa9bb564f3a13024e984a","Mandiant"
"hash_md5","7d34a5ad9b67e9619e3487c6e4094fca","Mandiant"
"hash_md5","7e73fc196290d682320952bf25433a73","Mandiant"
"hash_md5","7e7b472eabdcac957e8f60f1c3acfb80","Mandiant"
"hash_md5","7f7ceec416b90cae8952513d3348c86a","Mandiant"
"hash_md5","805298e4233f50e30da8a55fd71b6bd8","Mandiant"
"hash_md5","850f2cbc3f2b06ef8ce7d2c3e0949232","Mandiant"
"hash_md5","892d14bda6f10e60a4791873e6c17217","Mandiant"
"hash_md5","8a3aec68e112e12c154ad905dcacf63b","Mandiant"
"hash_md5","8a82c21910a6edc5324efea1c62d7144","Mandiant"
"hash_md5","93e8a5344c569fee2ccae548f34f38ec","Mandiant"
"hash_md5","9d4e585100de3746831138a2ae264596","Mandiant"
"hash_md5","a0a543a7e468d0ea8ba3f69a99fef8d0","Mandiant"
"hash_md5","a130c6d0cb2e03fa6dbf3ca998e034df","Mandiant"
"hash_md5","a3d417bc899d8871a608f30a16429e0c","Mandiant"
"hash_md5","a72b5485453d701eeb433c4807c8adbf","Mandiant"
"hash_md5","a857485241c84a70be2f7018598a05f4","Mandiant"
"hash_md5","a86dc3d49494e38cea72a2445e00a79d","Mandiant"
"hash_md5","a93c75545743b1d7845691e046f3422d","Mandiant"
"hash_md5","ac1206ef40062d788167f3761267d8b6","Mandiant"
"hash_md5","ae28df80bc4cf717b8b94941d96a900e","Mandiant"
"hash_md5","b07975ae34bddf7980dc4cf4b036b253","Mandiant"
"hash_md5","b257e8e0523da8a3af81432ef1714cdd","Mandiant"
"hash_md5","b4615f4c26a9d3d650c4809f2b01fc8a","Mandiant"
"hash_md5","b62d5c0109727509be8aa55b279ddcf7","Mandiant"
"hash_md5","b75dab7d2ef47fc418cba8c1fd0f2936","Mandiant"
"hash_md5","b861f1fb5f3daa9c4d0651d02efea6b7","Mandiant"
"hash_md5","b8f2fda89e61e39b7896030ba03465c2","Mandiant"
"hash_md5","ba670582cd0fcb1aadae5a4750216f65","Mandiant"
"hash_md5","bf609464b70bf9bb10906a819bdc8a95","Mandiant"
"hash_md5","c0e532078a20ee6dbed08cee282b33cc","Mandiant"
"hash_md5","c451e1cb37108e0cd883b4e735560b3f","Mandiant"
"hash_md5","c4703295e5b401f04ae44b1d4dd0b1ce","Mandiant"
"hash_md5","c4a296e181cfdb403eebc6a5bf659b1c","Mandiant"
"hash_md5","cbd5aff584d23da3ed199b2cef47a9b0","Mandiant"
"hash_md5","cda104a53c169822096ee80a21ddf56a","Mandiant"
"hash_md5","ce6b538a92e1e20ec58c0de61e1269fb","Mandiant"
"hash_md5","d01a78252525eb7b7f70fb814d25f5ff","Mandiant"
"hash_md5","d3a7613258bc921f2dbbd89e345f7b07","Mandiant"
"hash_md5","d5341326e49d73a1cd7532503df354e5","Mandiant"
"hash_md5","d70ddcc2b30eb63fb38baedc4c617384","Mandiant"
"hash_md5","df881c92559d23ba890fa228a717fc9a","Mandiant"
"hash_md5","e02d957db661b68799f4d5bcaa0b87be","Mandiant"
"hash_md5","e17003f1f8a436650b29e9246659d3eb","Mandiant"
"hash_md5","e81bf114494ad66036a1354cf5a00298","Mandiant"
"hash_md5","e8bc7bd4434dab410b2302e32928ff98","Mandiant"
"hash_md5","e9e2f47f11459a685e74268edf93078b","Mandiant"
"hash_md5","eb6e35527d5bd5fb283b6543ea568c88","Mandiant"
"hash_md5","eee7e22e8675998212806dba2f8816a9","Mandiant"
"hash_md5","f14605d53c1cf917b7919d6381f916fa","Mandiant"
"hash_md5","f3e5c97d6acbd629bc6cdea9f5752e4f","Mandiant"
"hash_md5","f4039d519c8a143d53a55bbb09303a7c","Mandiant"
"hash_md5","f96dcf21fc9181861099552fd23ca244","Mandiant"
"hash_md5","fa096028a19adc4fc505f1fb6580b75b","Mandiant"
"hash_md5","fcbb98a7c8aa6799f76c347513b2ead3","Mandiant"
"url","http://goo-ink.online/adfs.llnl.gov/ks/","Mandiant"
"url","https://192.119.97.190/h70rYnwlLpUJF4zB","Mandiant"
"url","https://23.254.201.243/h70rYnwlLpUJF4zB","Mandiant"
"url","https://botanyeco.org/capchaID0427J","Mandiant"
"url","https://civilstructgeo.org/BJSEY83QY7GHFJ3L8GY7JB3KD7","Mandiant"
"url","https://core.toolpointtrim.com/v3/signin/identifier?continue=https%3A%2F%2Faccounts.google.com%2F&followup=https%3A%2F%2Faccounts.google.com%2F&ifkv=ASKXGp1tfjj-03Z5-AnWGAVKKWX5uT8B4w-IdzyhMHPkGnwgC5kgIXCytDenJAPWmDuvaG12t3ASlg&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S302760327%3A1706019351655599&theme=glif","Mandiant"
"url","https://dns-cookie.com/file-E229Ua4Ak","Mandiant"
"url","https://drive.proton.me/urls/QXZ4E8B118#g75HU10IWNXd","Mandiant"
"url","https://dropletclub.com/capcha_P28pA","Mandiant"
"url","https://egenre.net/capcha_P19d0","Mandiant"
"url","https://egenre.net/capcha_P20sI","Mandiant"
"url","https://finduscore.com/encrypted-19gM1hA","Mandiant"
"url","https://finduscore.com/op-ed-sanctions-encripted-G22k","Mandiant"
"url","https://helmetkup.com/attachment-iDg12vAr3","Mandiant"
"url","https://matalangit.org/Gcapcha_26mEl","Mandiant"
"url","https://microbioeng.org/capchaproton2","Mandiant"
"url","https://molecengsys.org/new-funding-opportunities-ngotv","Mandiant"
"url","https://molecengsys.org/new-funding-opportunities-tochn","Mandiant"
"url","https://roboticseng.org/capchae","Mandiant"
"url","https://s29.s29vom.com/xkGFEpTw","Mandiant"
"url","https://share-drive-ua.com/att-Gm20uA10Mx","Mandiant"
"url","https://skyinformdata.com/protected-viewer-Id365eU09","Mandiant"
"url","https://t.ly/WRFxb","Mandiant"
"url","https://togochecklist.com/protected_viewer_id7pR0bL","Mandiant"
"url","https://ultravireslegaladvice.org/protoncapcha","Mandiant"
"url","https://vocabpaper.com/encrypted_11P4cN","Mandiant"
"url","https://xsltweemat.org/encrypted_12g4bE","Mandiant"
